,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
780,229640_x_at,5.6e-17,7.99e-19,-11.1005011,32.327587,-0.5391139,LINC00621,long intergenic non-protein coding RNA 621,100996930
781,231311_at,5.8e-17,8.3e-19,11.0926918,32.290036,1.39395177,,,
782,223256_at,5.86e-17,8.39e-19,-11.0904969,32.279481,-0.69805369,G2E3,G2/M-phase specific E3 ubiquitin protein ligase,55632
783,202336_s_at,6.04e-17,8.66e-19,11.0840084,32.248278,0.65612141,PAM,peptidylglycine alpha-amidating monooxygenase,5066
784,211562_s_at,6.11e-17,8.77e-19,-11.0813927,32.235699,-0.86320831,LMOD1,leiomodin 1,25802
785,235542_at,6.12e-17,8.79e-19,11.080902,32.233338,0.82750966,TET3,tet methylcytosine dioxygenase 3,200424
786,201562_s_at,6.15e-17,8.85e-19,-11.079512,32.226653,-1.70288122,SORD,sorbitol dehydrogenase,6652
787,205329_s_at,6.23e-17,8.98e-19,-11.076534,32.21233,-1.14196378,SNX4,sorting nexin 4,8723
788,220520_s_at,6.28e-17,9.07e-19,-11.0745423,32.202751,-1.45388274,NUP62CL,nucleoporin 62 C-terminal like,54830
790,202529_at,6.39e-17,9.24e-19,-11.0706534,32.184045,-0.70941374,PRPSAP1,phosphoribosyl pyrophosphate synthetase associated protein 1,5635
791,228908_s_at,6.45e-17,9.35e-19,-11.068274,32.1726,-1.14732216,LOC642852,uncharacterized LOC642852,642852
792,204600_at,6.5e-17,9.43e-19,11.0664655,32.163901,0.87799687,EPHB3,EPH receptor B3,2049
793,201588_at,6.64e-17,9.64e-19,-11.0619125,32.141999,-0.77674305,TXNL1,thioredoxin like 1,9352
794,226995_at,6.72e-17,9.77e-19,-11.0592471,32.129176,-0.9571592,LOC642852,uncharacterized LOC642852,642852
795,214222_at,6.74e-17,9.81e-19,-11.0584203,32.125199,-1.05961891,DNAH7,dynein axonemal heavy chain 7,56171
796,201539_s_at,6.79e-17,9.89e-19,-11.0566369,32.116619,-1.9864956,FHL1,four and a half LIM domains 1,2273
797,244788_at,7e-17,1.02e-18,11.0498785,32.084103,1.04102171,,,
798,214958_s_at,7.04e-17,1.03e-18,11.0485764,32.077838,1.07410281,TMC6,transmembrane channel like 6,11322
799,232122_s_at,7.05e-17,1.03e-18,-11.0479349,32.074752,-0.69789255,VEPH1,ventricular zone expressed PH domain containing 1,79674
800,209179_s_at,7.09e-17,1.04e-18,11.046572,32.068194,0.66708372,MBOAT7,membrane bound O-acyltransferase domain containing 7,79143
801,225550_at,7.19e-17,1.05e-18,-11.043436,32.053105,-0.50973986,CNST,"consortin, connexin sorting protein",163882
802,224017_at,7.31e-17,1.07e-18,-11.0397202,32.035225,-1.91403008,TBX22,T-box 22,50945
803,225020_at,7.32e-17,1.08e-18,11.0393259,32.033328,0.83106056,DAB2IP,DAB2 interacting protein,153090
804,204870_s_at,7.51e-17,1.11e-18,11.0337736,32.006609,3.63783418,PCSK2,proprotein convertase subtilisin/kexin type 2,5126
805,219615_s_at,7.51e-17,1.11e-18,11.0335577,32.00557,1.20416345,KCNK5,potassium two pore domain channel subfamily K member 5,8645
806,226446_at,7.59e-17,1.12e-18,11.0311052,31.993768,1.36301994,HES6,hes family bHLH transcription factor 6,55502
807,222705_s_at,8.33e-17,1.23e-18,-11.0116295,31.900029,-2.30463156,SLC25A15,solute carrier family 25 member 15,10166
808,1555962_at,8.38e-17,1.24e-18,11.0101265,31.892794,1.39348862,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
809,236543_at,8.65e-17,1.28e-18,-11.0034352,31.860582,-0.81019439,,,
810,237400_at,8.88e-17,1.32e-18,-10.9977021,31.832982,-0.97402201,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)",27109
811,224325_at,8.95e-17,1.33e-18,-10.995884,31.824228,-1.36372555,MIR4683///FZD8,microRNA 4683///frizzled class receptor 8,100616500///8325
812,223427_s_at,9.01e-17,1.34e-18,-10.994222,31.816226,-1.50373677,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B,54566
813,225019_at,9.45e-17,1.41e-18,10.9841292,31.767629,0.81937896,CAMK2D,calcium/calmodulin dependent protein kinase II delta,817
814,202436_s_at,9.59e-17,1.43e-18,10.980929,31.752219,3.04669348,CYP1B1,cytochrome P450 family 1 subfamily B member 1,1545
815,217733_s_at,9.62e-17,1.44e-18,10.98007,31.748082,0.83714039,TMSB10,thymosin beta 10,9168
816,231084_at,9.7e-17,1.45e-18,-10.9780177,31.738199,-1.17994608,CFAP43,cilia and flagella associated protein 43,80217
818,237248_at,1.02e-16,1.53e-18,-10.967417,31.687146,-1.32516796,PDE11A,phosphodiesterase 11A,50940
819,203413_at,1.03e-16,1.55e-18,10.9646248,31.673697,2.64344193,NELL2,neural EGFL like 2,4753
820,206157_at,1.04e-16,1.56e-18,-10.9633441,31.667529,-1.7715691,PTX3,pentraxin 3,5806
821,208358_s_at,1.05e-16,1.58e-18,-10.9601116,31.651959,-1.16532016,UGT8,UDP glycosyltransferase 8,7368
822,224323_s_at,1.07e-16,1.6e-18,-10.9571749,31.637814,-1.23071045,MRO,maestro,83876
823,206179_s_at,1.07e-16,1.62e-18,-10.9558093,31.631236,-1.03475074,TPPP,tubulin polymerization promoting protein,11076
824,200953_s_at,1.07e-16,1.62e-18,10.9555933,31.630195,0.84628189,CCND2,cyclin D2,894
825,204904_at,1.07e-16,1.62e-18,10.9551743,31.628177,1.09803079,GJA4,gap junction protein alpha 4,2701
826,1562699_at,1.07e-16,1.62e-18,-10.9549405,31.627051,-0.94120406,LOC101928847,uncharacterized LOC101928847,101928847
827,200934_at,1.09e-16,1.65e-18,-10.9515059,31.610506,-0.50868349,DEK,DEK proto-oncogene,7913
828,222495_at,1.09e-16,1.66e-18,-10.9501663,31.604052,-0.51405628,TMEM167B,transmembrane protein 167B,56900
829,233591_at,1.14e-16,1.73e-18,10.9417406,31.563461,4.28409461,LOC101930164,uncharacterized LOC101930164,101930164
830,220161_s_at,1.14e-16,1.74e-18,-10.9410809,31.560283,-1.20380677,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B,54566
831,223395_at,1.16e-16,1.76e-18,-10.9379721,31.545305,-1.95072665,ABI3BP,ABI family member 3 binding protein,25890
832,236915_at,1.17e-16,1.78e-18,-10.9362418,31.536968,-1.12617302,C4orf47,chromosome 4 open reading frame 47,441054
833,1570289_at,1.17e-16,1.79e-18,-10.935066,31.531303,-2.38149821,LOC646736,uncharacterized LOC646736,646736
834,214930_at,1.18e-16,1.81e-18,-10.9326208,31.519521,-2.39935734,SLITRK5,SLIT and NTRK like family member 5,26050
835,1564372_s_at,1.2e-16,1.83e-18,-10.9298108,31.505981,-0.96035999,CASC2,cancer susceptibility candidate 2 (non-protein coding),255082
836,229656_s_at,1.21e-16,1.86e-18,-10.9269293,31.492096,-1.42518749,EML6,echinoderm microtubule associated protein like 6,400954
837,224530_s_at,1.23e-16,1.88e-18,-10.9247144,31.481423,-1.04713467,KCNIP4,potassium voltage-gated channel interacting protein 4,80333
838,213582_at,1.26e-16,1.94e-18,10.918072,31.449414,1.38852735,ATP11A,ATPase phospholipid transporting 11A,23250
839,218368_s_at,1.27e-16,1.95e-18,10.9170757,31.444613,1.93965212,TNFRSF12A,TNF receptor superfamily member 12A,51330
840,202437_s_at,1.27e-16,1.95e-18,10.9168375,31.443465,3.34557203,CYP1B1,cytochrome P450 family 1 subfamily B member 1,1545
841,206714_at,1.28e-16,1.98e-18,10.9143688,31.431567,1.95853059,ALOX15B,"arachidonate 15-lipoxygenase, type B",247
842,1556147_at,1.32e-16,2.03e-18,-10.9088398,31.40492,-1.36921204,LOC105377832,uncharacterized LOC105377832,105377832
843,244647_at,1.33e-16,2.05e-18,-10.9067339,31.39477,-0.84541572,WBP11,WW domain binding protein 11,51729
844,209071_s_at,1.37e-16,2.11e-18,10.9008435,31.366379,1.41576026,RGS5,regulator of G-protein signaling 5,8490
845,224339_s_at,1.39e-16,2.14e-18,-10.8977098,31.351273,-1.87136465,ANGPTL1,angiopoietin like 1,9068
846,218450_at,1.39e-16,2.15e-18,-10.8974075,31.349816,-0.83606407,HEBP1,heme binding protein 1,50865
847,211951_at,1.42e-16,2.2e-18,-10.8924845,31.326085,-0.52444421,NOLC1,nucleolar and coiled-body phosphoprotein 1,9221
848,217992_s_at,1.43e-16,2.22e-18,10.8902484,31.315305,1.41126212,EFHD2,EF-hand domain family member D2,79180
849,1554774_at,1.44e-16,2.23e-18,-10.8893006,31.310736,-1.27967816,MINA,MYC induced nuclear antigen,84864
850,226455_at,1.45e-16,2.26e-18,-10.8868731,31.299034,-0.56961553,CREB3L4,cAMP responsive element binding protein 3 like 4,148327
851,213308_at,1.47e-16,2.29e-18,-10.8836972,31.283722,-1.4203931,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
852,209835_x_at,1.5e-16,2.34e-18,10.8799908,31.265853,1.11290413,CD44,CD44 molecule (Indian blood group),960
853,219693_at,1.51e-16,2.37e-18,-10.8773932,31.253329,-0.83746017,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,56895
854,204124_at,1.52e-16,2.38e-18,10.8760161,31.246689,3.06408356,SLC34A2,solute carrier family 34 member 2,10568
855,212950_at,1.58e-16,2.47e-18,10.8684456,31.210186,1.27381407,ADGRF5,adhesion G protein-coupled receptor F5,221395
856,228956_at,1.59e-16,2.5e-18,-10.8661936,31.199327,-1.93785917,UGT8,UDP glycosyltransferase 8,7368
857,227955_s_at,1.59e-16,2.5e-18,-10.8658237,31.197543,-1.1974941,EFNA5,ephrin A5,1946
858,212157_at,1.59e-16,2.51e-18,-10.8656467,31.19669,-1.23499813,SDC2,syndecan 2,6383
859,201809_s_at,1.59e-16,2.51e-18,10.865449,31.195737,1.25466972,ENG,endoglin,2022
860,203811_s_at,1.61e-16,2.53e-18,-10.8638047,31.187807,-1.58887828,DNAJB4,DnaJ heat shock protein family (Hsp40) member B4,11080
861,204225_at,1.61e-16,2.53e-18,-10.8635656,31.186654,-0.85378064,HDAC4,histone deacetylase 4,9759
862,218691_s_at,1.62e-16,2.56e-18,10.8615369,31.176871,1.69094971,PDLIM4,PDZ and LIM domain 4,8572
863,227408_s_at,1.62e-16,2.56e-18,10.8610189,31.174373,1.45360266,SNX25,sorting nexin 25,83891
864,202660_at,1.63e-16,2.58e-18,10.8596942,31.167985,1.18411087,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",3709
865,229616_s_at,1.63e-16,2.59e-18,-10.8589939,31.164608,-1.1008803,GRAMD2,GRAM domain containing 2,196996
866,235867_at,1.64e-16,2.61e-18,-10.8574555,31.157189,-1.65735598,GSTM3,glutathione S-transferase mu 3,2947
867,209087_x_at,1.65e-16,2.63e-18,10.855924,31.149803,1.39252939,MCAM,melanoma cell adhesion molecule,4162
868,217127_at,1.65e-16,2.63e-18,-10.8559182,31.149775,-1.53733687,CTH,cystathionine gamma-lyase,1491
869,228557_at,1.66e-16,2.64e-18,-10.8546657,31.143735,-1.10438751,L3MBTL4,l(3)mbt-like 4 (Drosophila),91133
870,211340_s_at,1.72e-16,2.73e-18,10.8477544,31.110402,1.42894966,MIR6756///MCAM,microRNA 6756///melanoma cell adhesion molecule,102465453///4162
871,244632_at,1.76e-16,2.81e-18,-10.8423429,31.084301,-0.89505502,CNTN5,contactin 5,53942
872,235278_at,1.79e-16,2.85e-18,10.8390886,31.068604,2.60704902,MACROD2,MACRO domain containing 2,140733
873,225129_at,1.79e-16,2.86e-18,10.8383997,31.065281,0.63459748,CPNE2,copine 2,221184
874,208943_s_at,1.81e-16,2.9e-18,-10.8353309,31.050478,-0.500592,SEC62,"SEC62 homolog, preprotein translocation factor",7095
875,39891_at,1.82e-16,2.92e-18,10.8342122,31.045082,0.69835943,ZNF710,zinc finger protein 710,374655
876,209730_at,1.86e-16,2.99e-18,10.829381,31.021776,0.73219483,SEMA3F,semaphorin 3F,6405
877,231179_at,1.86e-16,2.99e-18,-10.8293758,31.021751,-2.15510874,IP6K3,inositol hexakisphosphate kinase 3,117283
878,201474_s_at,1.88e-16,3.03e-18,10.826907,31.009841,1.19635972,ITGA3,integrin subunit alpha 3,3675
879,202994_s_at,1.9e-16,3.05e-18,-10.8250489,31.000877,-2.04853359,FBLN1,fibulin 1,2192
880,225571_at,1.94e-16,3.13e-18,-10.8201378,30.977184,-2.21429929,LIFR,leukemia inhibitory factor receptor alpha,3977
881,232350_x_at,1.97e-16,3.18e-18,10.8164723,30.959499,0.65924567,GPR161,G protein-coupled receptor 161,23432
882,212014_x_at,1.99e-16,3.21e-18,10.8149837,30.952316,1.13625058,CD44,CD44 molecule (Indian blood group),960
883,215692_s_at,1.99e-16,3.22e-18,-10.8140475,30.9478,-1.95208962,MPPED2,metallophosphoesterase domain containing 2,744
884,201392_s_at,1.99e-16,3.22e-18,10.8140147,30.947641,1.01042209,IGF2R,insulin like growth factor 2 receptor,3482
885,220738_s_at,1.99e-16,3.22e-18,-10.8138898,30.947038,-0.99134293,RPS6KA6,ribosomal protein S6 kinase A6,27330
886,209294_x_at,1.99e-16,3.23e-18,10.8136806,30.946029,0.75007384,TNFRSF10B,TNF receptor superfamily member 10b,8795
887,227899_at,2e-16,3.25e-18,-10.8125689,30.940665,-0.94919839,VIT,vitrin,5212
888,229693_at,2.02e-16,3.28e-18,-10.8101893,30.929183,-1.0186527,TMEM220,transmembrane protein 220,388335
889,225867_at,2.02e-16,3.29e-18,10.8095793,30.92624,1.09003045,VASN,vasorin,114990
890,210105_s_at,2.03e-16,3.3e-18,10.8090955,30.923906,0.89088747,FYN,"FYN proto-oncogene, Src family tyrosine kinase",2534
891,220987_s_at,2.08e-16,3.4e-18,-10.8031405,30.895171,-1.51196918,NUAK2///AKIP1,NUAK family kinase 2///A-kinase interacting protein 1,81788///56672
892,224859_at,2.1e-16,3.44e-18,10.8008221,30.883983,0.65145522,CD276,CD276 molecule,80381
893,209288_s_at,2.1e-16,3.44e-18,10.8005177,30.882514,1.31870324,CDC42EP3,CDC42 effector protein 3,10602
894,215527_at,2.13e-16,3.48e-18,-10.7980451,30.870583,-1.27485997,KHDRBS2,"KH RNA binding domain containing, signal transduction associated 2",202559
895,215518_at,2.15e-16,3.52e-18,-10.7960837,30.861117,-1.4994987,STXBP5L,syntaxin binding protein 5 like,9515
896,201307_at,2.18e-16,3.57e-18,10.7929586,30.846036,0.97453614,SEPT11,septin 11,55752
897,205620_at,2.19e-16,3.6e-18,-10.7910116,30.836639,-0.73070608,F10,coagulation factor X,2159
898,213241_at,2.24e-16,3.68e-18,10.7865152,30.814938,2.31842559,PLXNC1,plexin C1,10154
899,214307_at,2.25e-16,3.7e-18,-10.7856154,30.810595,-1.95052766,HGD,"homogentisate 1,2-dioxygenase",3081
900,212063_at,2.29e-16,3.78e-18,10.7813029,30.789781,1.01447594,CD44,CD44 molecule (Indian blood group),960
901,209242_at,2.31e-16,3.81e-18,-10.779862,30.782826,-1.68896043,PEG3,paternally expressed 3,5178
902,1555963_x_at,2.36e-16,3.9e-18,10.7751051,30.759865,1.49954603,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
903,220361_at,2.39e-16,3.95e-18,-10.7721112,30.745413,-1.36240316,IQCH,IQ motif containing H,64799
904,208893_s_at,2.42e-16,4.01e-18,10.7693265,30.731971,2.0341136,DUSP6,dual specificity phosphatase 6,1848
905,223634_at,2.43e-16,4.02e-18,10.7685206,30.728081,1.44318473,RASD2,RASD family member 2,23551
906,227615_at,2.44e-16,4.05e-18,-10.7670896,30.721173,-0.69144733,SRRD,SRR1 domain containing,402055
907,220751_s_at,2.5e-16,4.16e-18,-10.7618315,30.695789,-1.35659212,FAXDC2,fatty acid hydroxylase domain containing 2,10826
908,220172_at,2.5e-16,4.16e-18,-10.7616461,30.694895,-1.0312122,DCAF17,DDB1 and CUL4 associated factor 17,80067
909,202435_s_at,2.51e-16,4.18e-18,10.7608333,30.69097,2.89716714,CYP1B1,cytochrome P450 family 1 subfamily B member 1,1545
910,229477_at,2.52e-16,4.2e-18,10.7596407,30.685213,2.73701449,THRSP,thyroid hormone responsive,7069
911,203382_s_at,2.7e-16,4.5e-18,10.7453749,30.616335,2.59329455,APOE,apolipoprotein E,348
912,229431_at,2.7e-16,4.5e-18,-10.7453363,30.616149,-0.81700196,RFXAP,regulatory factor X associated protein,5994
913,219778_at,2.72e-16,4.55e-18,-10.7434341,30.606964,-1.81167979,ZFPM2,"zinc finger protein, FOG family member 2",23414
914,203786_s_at,2.72e-16,4.55e-18,10.7430888,30.605297,1.17281829,TPD52L1,tumor protein D52-like 1,7164
915,1556696_s_at,2.74e-16,4.6e-18,10.7411586,30.595977,1.41414217,NR2F1-AS1,NR2F1 antisense RNA 1,441094
916,235004_at,2.76e-16,4.63e-18,-10.7395484,30.588201,-0.88869466,RBM24,RNA binding motif protein 24,221662
917,203911_at,2.77e-16,4.65e-18,-10.7389308,30.585219,-1.98149317,RAP1GAP,RAP1 GTPase activating protein,5909
918,209250_at,2.81e-16,4.72e-18,10.7358567,30.570374,0.55519079,DEGS1,"delta 4-desaturase, sphingolipid 1",8560
919,202284_s_at,2.85e-16,4.8e-18,10.7324967,30.554149,1.94931379,CDKN1A,cyclin dependent kinase inhibitor 1A,1026
920,231240_at,2.97e-16,5.01e-18,-10.7236641,30.511493,-1.99395315,DIO2,"deiodinase, iodothyronine, type II",1734
921,227314_at,2.97e-16,5.01e-18,10.7233662,30.510054,2.02550948,ITGA2,integrin subunit alpha 2,3673
922,227489_at,2.98e-16,5.03e-18,10.7226905,30.506791,0.65802794,SMURF2,SMAD specific E3 ubiquitin protein ligase 2,64750
923,237484_at,3.04e-16,5.14e-18,-10.7181725,30.48497,-0.58210908,SMCO3,single-pass membrane protein with coiled-coil domains 3,440087
924,214806_at,3.06e-16,5.17e-18,10.7168993,30.478821,1.006208,BICD1,BICD cargo adaptor 1,636
925,223747_x_at,3.07e-16,5.21e-18,-10.7156661,30.472864,-0.57879739,WWOX,WW domain containing oxidoreductase,51741
926,226899_at,3.13e-16,5.31e-18,10.7115067,30.452774,1.37556009,UNC5B,unc-5 netrin receptor B,219699
927,229247_at,3.21e-16,5.45e-18,-10.706106,30.426687,-1.15446556,FBLN7,fibulin 7,129804
928,207232_s_at,3.28e-16,5.57e-18,-10.7019727,30.406721,-0.63670108,DZIP3,DAZ interacting zinc finger protein 3,9666
929,224165_s_at,3.28e-16,5.57e-18,-10.7017778,30.405779,-1.10253065,IQCH,IQ motif containing H,64799
930,239292_at,3.28e-16,5.59e-18,10.7009673,30.401864,1.42735996,,,
931,230067_at,3.28e-16,5.6e-18,-10.700858,30.401336,-1.08095142,FAM124A,family with sequence similarity 124 member A,220108
932,40687_at,3.3e-16,5.63e-18,10.6997403,30.395936,1.11985836,GJA4,gap junction protein alpha 4,2701
933,222548_s_at,3.4e-16,5.8e-18,10.6934671,30.365631,0.81776947,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
935,212539_at,3.54e-16,6.06e-18,10.6845274,30.32244,0.54201522,CHD1L,chromodomain helicase DNA binding protein 1 like,9557
936,205713_s_at,3.56e-16,6.1e-18,10.6833049,30.316534,2.49878492,COMP,cartilage oligomeric matrix protein,1311
937,239062_at,3.63e-16,6.23e-18,10.6790005,30.295736,1.32897806,TNRC6C-AS1,TNRC6C antisense RNA 1,100131096
938,244340_x_at,3.65e-16,6.27e-18,10.6775581,30.288767,1.41457283,,,
939,218632_at,3.68e-16,6.33e-18,10.6754761,30.278707,0.63236284,HECTD3,HECT domain E3 ubiquitin protein ligase 3,79654
940,219026_s_at,3.73e-16,6.41e-18,10.6728963,30.266242,0.88221313,RASAL2,RAS protein activator like 2,9462
941,210179_at,3.73e-16,6.43e-18,-10.6724036,30.263861,-2.06249902,KCNJ13,potassium voltage-gated channel subfamily J member 13,3769
942,242052_at,3.74e-16,6.44e-18,10.6719854,30.26184,1.70555522,,,
943,204466_s_at,3.77e-16,6.51e-18,-10.6697438,30.251008,-1.12080805,SNCA,synuclein alpha,6622
944,218653_at,3.97e-16,6.86e-18,-10.6591919,30.200016,-2.18787431,SLC25A15,solute carrier family 25 member 15,10166
945,204723_at,3.97e-16,6.88e-18,-10.6586873,30.197577,-1.53711413,SCN3B,sodium voltage-gated channel beta subunit 3,55800
946,201842_s_at,4.02e-16,6.96e-18,-10.6563064,30.186071,-1.65647916,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
947,223235_s_at,4.02e-16,6.98e-18,-10.6556344,30.182823,-2.48056868,SMOC2,SPARC related modular calcium binding 2,64094
948,225871_at,4.04e-16,7e-18,-10.6548712,30.179135,-1.61803404,STEAP2,STEAP2 metalloreductase,261729
949,1554027_a_at,4.11e-16,7.14e-18,-10.6508397,30.15965,-1.27050607,SLC4A4,solute carrier family 4 member 4,8671
950,212951_at,4.16e-16,7.24e-18,10.648249,30.147129,1.25792102,ADGRF5,adhesion G protein-coupled receptor F5,221395
951,206606_at,4.16e-16,7.25e-18,-10.6478242,30.145076,-0.85486522,LIPC,"lipase C, hepatic type",3990
952,244179_x_at,4.18e-16,7.29e-18,10.6466107,30.139211,0.9284735,LOC102724197///LOC100132705///GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1,inactive gamma-glutamyltranspeptidase 2-like///immunoglobulin superfamily member 3-like///gamma-glutamyltransferase 2///gamma-glutamyltransferase 8 pseudogene///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 3 pseudogene///gamma-glutamyltransferase 1,102724197///100132705///728441///645367///92086///91227///2679///2678
953,210706_s_at,4.35e-16,7.59e-18,10.6383643,30.099351,0.95446701,RNF24,ring finger protein 24,11237
954,210299_s_at,4.44e-16,7.76e-18,-10.6338846,30.077697,-1.78638017,FHL1,four and a half LIM domains 1,2273
955,215111_s_at,4.48e-16,7.84e-18,10.6317876,30.06756,1.23086465,TSC22D1,TSC22 domain family member 1,8848
956,222722_at,4.72e-16,8.27e-18,-10.6209136,30.014992,-2.40602148,OGN,osteoglycin,4969
957,218826_at,4.74e-16,8.3e-18,10.6200886,30.011004,1.0552558,SLC35F2,solute carrier family 35 member F2,54733
958,229094_at,4.82e-16,8.45e-18,-10.6164107,29.993222,-1.83342353,ATP6V0E2-AS1,ATP6V0E2 antisense RNA 1,401431
959,239665_at,4.82e-16,8.47e-18,-10.6160134,29.991301,-0.92994452,LOC441179,uncharacterized LOC441179,441179
960,234331_s_at,4.96e-16,8.72e-18,10.6099119,29.961801,1.66411598,FAM84A,family with sequence similarity 84 member A,151354
961,205978_at,4.99e-16,8.78e-18,10.6086507,29.955703,1.58781284,KL,klotho,9365
962,212604_at,5.03e-16,8.86e-18,-10.6067256,29.946395,-0.69964146,MRPS31,mitochondrial ribosomal protein S31,10240
963,214255_at,5.14e-16,9.06e-18,10.6021653,29.924345,1.03528415,ATP10A,ATPase phospholipid transporting 10A (putative),57194
964,201787_at,5.17e-16,9.12e-18,-10.6007417,29.917461,-1.09820015,FBLN1,fibulin 1,2192
965,201843_s_at,5.2e-16,9.19e-18,-10.5993278,29.910624,-1.83063891,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
966,1555630_a_at,5.21e-16,9.21e-18,10.5988055,29.908099,0.72810697,NARR///RAB34,"nine-amino acid residue-repeats///RAB34, member RAS oncogene family",100861437///83871
967,227796_at,5.21e-16,9.22e-18,-10.5986851,29.907516,-0.72234229,ZFP62,ZFP62 zinc finger protein,643836
968,243837_x_at,5.23e-16,9.26e-18,10.5976872,29.902691,0.82714656,,,
969,207452_s_at,5.23e-16,9.29e-18,-10.5971391,29.900041,-0.6087288,CNTN5,contactin 5,53942
970,201089_at,5.32e-16,9.44e-18,10.5937815,29.883804,0.7434497,ATP6V1B2,ATPase H+ transporting V1 subunit B2,526
971,233647_s_at,5.32e-16,9.46e-18,-10.5933668,29.881799,-1.09947858,CDADC1,cytidine and dCMP deaminase domain containing 1,81602
972,1552329_at,5.43e-16,9.66e-18,-10.5890219,29.860788,-0.89536737,RBBP6,"RB binding protein 6, ubiquitin ligase",5930
973,225132_at,5.47e-16,9.75e-18,-10.5871687,29.851825,-0.59156671,FBXL3,F-box and leucine rich repeat protein 3,26224
974,212715_s_at,5.47e-16,9.76e-18,-10.5869136,29.850592,-0.88559053,MICAL3,"microtubule associated monooxygenase, calponin and LIM domain containing 3",57553
975,55093_at,5.55e-16,9.91e-18,10.5838366,29.835711,0.59461575,CHPF2,chondroitin polymerizing factor 2,54480
976,230281_at,5.71e-16,1.02e-17,-10.5778807,29.806906,-1.21480299,C16orf46,chromosome 16 open reading frame 46,123775
977,209501_at,5.71e-16,1.02e-17,-10.577656,29.805819,-0.62490722,LOC101060399///CDR2,cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2,101060399///1039
978,1558423_at,5.72e-16,1.02e-17,-10.5771562,29.803402,-0.77813881,LINC00265,long intergenic non-protein coding RNA 265,349114
979,231406_at,5.73e-16,1.03e-17,10.5764388,29.799932,0.81119349,ORAI2,ORAI calcium release-activated calcium modulator 2,80228
980,202587_s_at,5.88e-16,1.06e-17,10.5710293,29.773768,1.11534484,AK1,adenylate kinase 1,203
981,209286_at,5.92e-16,1.06e-17,10.5694232,29.765999,1.55375142,CDC42EP3,CDC42 effector protein 3,10602
982,203085_s_at,6e-16,1.08e-17,10.5665598,29.75215,1.63724006,TGFB1,transforming growth factor beta 1,7040
983,214733_s_at,6e-16,1.08e-17,-10.5664474,29.751606,-0.79999349,YIPF1,Yip1 domain family member 1,54432
984,203632_s_at,6e-16,1.08e-17,10.5662278,29.750544,0.93039653,GPRC5B,G protein-coupled receptor class C group 5 member B,51704
985,237585_at,6.04e-16,1.09e-17,-10.5643963,29.741685,-0.82105091,C4orf47,chromosome 4 open reading frame 47,441054
986,1557754_at,6.04e-16,1.09e-17,-10.5641501,29.740494,-0.73681944,LOC401068,uncharacterized LOC401068,401068
987,201644_at,6.16e-16,1.11e-17,10.5598994,29.719932,0.59724329,TSTA3,tissue specific transplantation antigen P35B,7264
988,232490_s_at,6.28e-16,1.14e-17,-10.5557754,29.699983,-1.06255717,PRUNE1,prune exopolyphosphatase,58497
989,201197_at,6.29e-16,1.14e-17,-10.5553311,29.697834,-0.59218955,AMD1,adenosylmethionine decarboxylase 1,262
990,206291_at,6.37e-16,1.15e-17,-10.5525463,29.684362,-1.855849,NTS,neurotensin,4922
991,200618_at,6.38e-16,1.16e-17,10.5519858,29.681651,0.75419385,LASP1,LIM and SH3 protein 1,3927
992,217833_at,6.44e-16,1.17e-17,-10.5500375,29.672226,-0.92343803,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,10492
993,235961_at,6.53e-16,1.19e-17,10.5470163,29.65761,0.60003406,GPR161,G protein-coupled receptor 161,23432
994,201136_at,6.94e-16,1.26e-17,10.5341879,29.595544,1.24245728,PLP2,proteolipid protein 2,5355
995,226747_at,6.95e-16,1.27e-17,-10.5337063,29.593214,-0.83348821,TXNDC16,thioredoxin domain containing 16,57544
996,230708_at,7.08e-16,1.29e-17,10.5296488,29.573582,1.54890172,PRICKLE1,prickle planar cell polarity protein 1,144165
997,216944_s_at,7.09e-16,1.29e-17,-10.5292296,29.571554,-1.47670844,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
998,204359_at,7.11e-16,1.3e-17,-10.5284639,29.567849,-1.23943822,LOC100506718///FLRT2,uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2,100506718///23768
999,220012_at,7.11e-16,1.3e-17,-10.5281251,29.566209,-1.19740066,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,56605
