,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
576,218613_at,0.0238817,0.000618,3.64730349,-0.44949,1.12,PSD3,pleckstrin and Sec7 domain containing 3,23362
577,207379_at,0.0239032,0.000621,3.64572755,-0.45392,0.718,EDIL3,EGF like repeats and discoidin domains 3,10085
578,205924_at,0.0239032,0.000622,3.6456483,-0.45415,0.505,RAB3B,"RAB3B, member RAS oncogene family",5865
579,201041_s_at,0.0239032,0.000623,-3.64513517,-0.45559,-0.666,DUSP1,dual specificity phosphatase 1,1843
580,216145_at,0.0239032,0.000623,3.64477222,-0.45661,1.02,,,
582,218278_at,0.0239262,0.000627,3.6426119,-0.46268,0.565,WDR74,WD repeat domain 74,54663
583,205363_at,0.0239262,0.000628,-3.64231526,-0.46351,-1.51,BBOX1,gamma-butyrobetaine hydroxylase 1,8424
584,209297_at,0.0239262,0.000629,-3.64185625,-0.4648,-0.515,ITSN1,intersectin 1,6453
585,203485_at,0.0239262,0.000631,-3.64076908,-0.46785,-0.862,RTN1,reticulon 1,6252
587,213156_at,0.0239262,0.000631,-3.64057697,-0.46839,-0.535,ZBTB20,zinc finger and BTB domain containing 20,26137
588,205908_s_at,0.0240018,0.000634,-3.63900251,-0.47281,-1.56,OMD,osteomodulin,4958
589,208490_x_at,0.0241304,0.00064,3.63633473,-0.4803,0.81,HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG,"histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg",8347///8346///8344///8343///8339
592,202747_s_at,0.0242824,0.000646,-3.63303423,-0.48956,-1.31,ITM2A,integral membrane protein 2A,9452
593,203367_at,0.0243352,0.000649,-3.6317816,-0.49307,-0.687,DUSP14,dual specificity phosphatase 14,11072
594,208794_s_at,0.0244615,0.000653,3.62940543,-0.49973,0.56,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6597
595,203387_s_at,0.0244615,0.000654,-3.62900869,-0.50085,-0.823,TBC1D4,TBC1 domain family member 4,9882
596,201044_x_at,0.0245298,0.000657,-3.62755828,-0.50491,-1.78,DUSP1,dual specificity phosphatase 1,1843
597,215202_at,0.0245743,0.000659,3.62642488,-0.50809,0.606,GUSBP11,"glucuronidase, beta pseudogene 11",91316
598,202704_at,0.0245758,0.000661,-3.62586207,-0.50966,-0.647,TOB1,"transducer of ERBB2, 1",10140
600,203209_at,0.0245904,0.000663,3.62458543,-0.51324,0.606,RFC5,replication factor C subunit 5,5985
601,220240_s_at,0.0247356,0.000668,-3.62213157,-0.52011,-0.785,TMCO3,transmembrane and coiled-coil domains 3,55002
602,207789_s_at,0.0248381,0.000672,-3.62024594,-0.52539,-0.987,DPP6,dipeptidyl peptidase like 6,1804
604,222256_s_at,0.0250689,0.000681,3.61616075,-0.53682,1.68,JMJD7///JMJD7-PLA2G4B,jumonji domain containing 7///JMJD7-PLA2G4B readthrough,100137047///8681
605,202503_s_at,0.0254392,0.000692,3.6108489,-0.55167,0.835,KIAA0101,KIAA0101,9768
606,221272_s_at,0.0254745,0.000694,3.609861,-0.55443,1.35,C1orf21,chromosome 1 open reading frame 21,81563
608,221073_s_at,0.0256592,0.000701,3.60643553,-0.564,0.867,NOD1,nucleotide binding oligomerization domain containing 1,10392
610,209614_at,0.0258881,0.00071,-3.60247262,-0.57507,-1.06,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
611,215363_x_at,0.0259219,0.000712,3.60135813,-0.57818,1.34,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1,219595///2346
613,204490_s_at,0.0259219,0.000714,3.60045032,-0.58071,0.642,CD44,CD44 molecule (Indian blood group),960
614,204482_at,0.0260791,0.00072,-3.59794712,-0.58769,-0.878,CLDN5,claudin 5,7122
615,201621_at,0.0262438,0.000725,-3.59536282,-0.5949,-1.84,NBL1,"neuroblastoma 1, DAN family BMP antagonist",4681
616,214349_at,0.0262798,0.000729,-3.59384431,-0.59913,-0.813,,,
617,40850_at,0.0262798,0.000729,3.59374425,-0.59941,1.2,FKBP8,FK506 binding protein 8,23770
618,209922_at,0.0262798,0.000733,3.59201321,-0.60423,1.32,BRAP,BRCA1 associated protein,8315
619,214505_s_at,0.0262798,0.000733,-3.59198922,-0.6043,-1.17,FHL1,four and a half LIM domains 1,2273
620,202369_s_at,0.0262798,0.000734,-3.59158369,-0.60543,-0.586,TRAM2,translocation associated membrane protein 2,9697
621,211986_at,0.0262798,0.000734,-3.59150627,-0.60565,-0.543,AHNAK,AHNAK nucleoprotein,79026
622,219468_s_at,0.0262798,0.000735,3.59122746,-0.60642,1.41,CUEDC1,CUE domain containing 1,404093
625,207101_at,0.0265853,0.000747,3.5858834,-0.62131,1.27,VAMP1,vesicle associated membrane protein 1,6843
627,214466_at,0.0267058,0.000753,3.58336253,-0.62832,0.825,GJA5,gap junction protein alpha 5,2702
628,204032_at,0.0268884,0.000759,-3.58061458,-0.63597,-0.64,BCAR3,breast cancer anti-estrogen resistance 3,8412
629,201474_s_at,0.0269274,0.000761,3.57962206,-0.63873,0.609,ITGA3,integrin subunit alpha 3,3675
630,211105_s_at,0.0270989,0.000769,-3.57619923,-0.64824,-0.547,NFATC1,nuclear factor of activated T-cells 1,4772
631,203661_s_at,0.0270989,0.00077,-3.57599775,-0.6488,-0.547,TMOD1,tropomodulin 1,7111
633,208161_s_at,0.0270989,0.000771,3.57547443,-0.65026,2.16,ABCC3,ATP binding cassette subfamily C member 3,8714
634,208475_at,0.0271412,0.000773,-3.57444838,-0.65311,-0.973,FRMD4A,FERM domain containing 4A,55691
635,213578_at,0.0271517,0.000775,-3.57380703,-0.65489,-0.51,BMPR1A,bone morphogenetic protein receptor type 1A,657
638,212026_s_at,0.0274188,0.000786,3.56906113,-0.66807,0.642,EXOC7,exocyst complex component 7,23265
639,203632_s_at,0.0276449,0.000794,3.56585898,-0.67695,0.658,GPRC5B,G protein-coupled receptor class C group 5 member B,51704
640,215401_at,0.0277048,0.000797,-3.5646376,-0.68034,-1.37,,,
641,206072_at,0.0278069,0.000801,3.56292185,-0.6851,1.37,UCN,urocortin,7349
642,59697_at,0.02782,0.000803,3.56225696,-0.68695,0.679,RAB15,"RAB15, member RAS oncogene family",376267
643,213816_s_at,0.027858,0.000806,3.56098331,-0.69048,0.747,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
644,220133_at,0.027858,0.000806,-3.56079186,-0.69101,-0.888,ODAM,"odontogenic, ameloblast asssociated",54959
645,213690_s_at,0.0279209,0.000809,3.55954448,-0.69446,0.889,PTOV1-AS2,PTOV1 antisense RNA 2,101928378
646,208228_s_at,0.0279633,0.000812,-3.55842951,-0.69755,-0.883,FGFR2,fibroblast growth factor receptor 2,2263
647,219049_at,0.0279633,0.000813,-3.55803023,-0.69866,-1.31,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
648,214930_at,0.0279633,0.000815,-3.55729525,-0.7007,-1.7,SLITRK5,SLIT and NTRK like family member 5,26050
649,204933_s_at,0.0279633,0.000816,-3.55702207,-0.70145,-2.32,TNFRSF11B,TNF receptor superfamily member 11b,4982
651,209641_s_at,0.028146,0.000824,3.55387652,-0.71017,1.79,ABCC3,ATP binding cassette subfamily C member 3,8714
652,1438_at,0.0281611,0.000826,3.55279521,-0.71316,1.03,EPHB3,EPH receptor B3,2049
653,201540_at,0.0281611,0.000827,-3.55241808,-0.71421,-0.834,FHL1,four and a half LIM domains 1,2273
654,203975_s_at,0.0281611,0.000828,3.55219391,-0.71483,0.517,CHAF1A,chromatin assembly factor 1 subunit A,10036
655,200666_s_at,0.0283069,0.000835,-3.54939446,-0.72257,-0.51,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,3337
656,205440_s_at,0.0283069,0.000835,-3.54921294,-0.72308,-1.25,NPY1R,neuropeptide Y receptor Y1,4886
657,214455_at,0.0283069,0.000836,3.54878712,-0.72425,1.52,HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG,"histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg",8347///8346///8344///8343///8339
658,213113_s_at,0.0283069,0.000838,-3.54807354,-0.72623,-0.993,SLC43A3,solute carrier family 43 member 3,29015
660,203323_at,0.0283951,0.000844,-3.54578117,-0.73257,-0.906,CAV2,caveolin 2,858
661,211966_at,0.0283951,0.000844,3.54571004,-0.73277,0.673,COL4A2,collagen type IV alpha 2 chain,1284
664,207961_x_at,0.0283953,0.00085,-3.54336612,-0.73925,-1.51,MYH11,myosin heavy chain 11,4629
668,214297_at,0.0283953,0.000853,3.54224893,-0.74233,1.2,CSPG4,chondroitin sulfate proteoglycan 4,1464
669,203421_at,0.0283953,0.000854,3.54191006,-0.74327,1.37,TP53I11,tumor protein p53 inducible protein 11,9537
671,208527_x_at,0.0284298,0.000857,3.54065728,-0.74673,0.609,HIST1H2BE,"histone cluster 1, H2be",8344
672,206043_s_at,0.0285625,0.000864,-3.53814608,-0.75367,-1.49,ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914
673,211562_s_at,0.0285625,0.000864,-3.53813913,-0.75369,-1.28,LMOD1,leiomodin 1,25802
674,210495_x_at,0.0285625,0.000865,3.53766109,-0.75501,1.38,FN1,fibronectin 1,2335
677,217419_x_at,0.0286938,0.000873,3.53469281,-0.7632,0.615,AGRN,agrin,375790
680,219039_at,0.029117,0.000891,3.52812058,-0.78133,0.831,SEMA4C,semaphorin 4C,54910
682,218313_s_at,0.0291664,0.000894,3.52689505,-0.78471,0.855,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
683,214407_x_at,0.0293529,0.000902,3.52391427,-0.79293,0.702,GYPB,glycophorin B (MNS blood group),2994
687,210652_s_at,0.029523,0.000913,3.51995577,-0.80383,0.974,TTC39A,tetratricopeptide repeat domain 39A,22996
689,221465_at,0.029523,0.000914,3.51952906,-0.80501,0.763,OR6A2,olfactory receptor family 6 subfamily A member 2,8590
690,211242_x_at,0.0296085,0.000919,3.51781042,-0.80974,0.961,KIR2DL4,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4",3805
691,202661_at,0.0296085,0.000919,3.51762107,-0.81026,1.08,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",3709
692,213435_at,0.0296119,0.000921,3.51710666,-0.81167,0.907,SATB2,SATB homeobox 2,23314
693,214957_at,0.0299112,0.000932,3.51331302,-0.82211,0.767,ACTL8,actin like 8,81569
695,209936_at,0.030256,0.000946,3.50832073,-0.83584,0.929,RBM5,RNA binding motif protein 5,10181
697,209821_at,0.0302825,0.000949,-3.50702783,-0.83939,-1.02,IL33,interleukin 33,90865
698,213800_at,0.0302825,0.000951,-3.50660485,-0.84055,-1.99,CFH,complement factor H,3075
699,212014_x_at,0.0302825,0.000951,3.50639635,-0.84112,0.897,CD44,CD44 molecule (Indian blood group),960
700,200952_s_at,0.030507,0.00096,3.50348358,-0.84912,0.779,CCND2,cyclin D2,894
702,204678_s_at,0.0305885,0.000965,3.5016599,-0.85413,1.38,KCNK1,potassium two pore domain channel subfamily K member 1,3775
703,201744_s_at,0.030592,0.000967,-3.50115249,-0.85552,-3.85,LUM,lumican,4060
705,204170_s_at,0.0306229,0.000971,3.49972978,-0.85943,0.97,CKS2,CDC28 protein kinase regulatory subunit 2,1164
706,219737_s_at,0.0306229,0.000972,-3.49941295,-0.8603,-1.19,PCDH9,protocadherin 9,5101
711,214728_x_at,0.0310446,0.000992,3.49255625,-0.8791,0.545,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6597
712,212095_s_at,0.031136,0.000996,3.49111772,-0.88304,0.662,MTUS1,microtubule associated tumor suppressor 1,57509
713,206637_at,0.0312741,0.001,-3.48918828,-0.88833,-0.832,P2RY14,purinergic receptor P2Y14,9934
715,203466_at,0.0313805,0.00101,3.48713767,-0.89394,0.818,MPV17,"MPV17, mitochondrial inner membrane protein",4358
716,209806_at,0.0314199,0.00101,3.48625954,-0.89635,0.664,HIST1H2BK,"histone cluster 1, H2bk",85236
717,209398_at,0.0315243,0.00102,3.4846985,-0.90062,1.11,HIST1H1C,"histone cluster 1, H1c",3006
718,209894_at,0.031543,0.00102,-3.48361628,-0.90358,-1.06,LEPROT///LEPR,leptin receptor overlapping transcript///leptin receptor,54741///3953
725,222349_x_at,0.0318506,0.00104,3.47761019,-0.92001,1.02,RNF126P1,ring finger protein 126 pseudogene 1,376412
727,202966_at,0.0319891,0.00105,-3.47525782,-0.92644,-1.21,CAPN6,calpain 6,827
730,219412_at,0.0321115,0.00105,3.47242407,-0.93418,1.1,RAB38,"RAB38, member RAS oncogene family",23682
735,219961_s_at,0.032441,0.00107,-3.46697135,-0.94906,-1.5,KIZ,kizuna centrosomal protein,55857
736,217656_at,0.0324758,0.00107,3.46616382,-0.95127,0.591,,,
740,210298_x_at,0.0327144,0.00109,-3.46182621,-0.9631,-1.18,FHL1,four and a half LIM domains 1,2273
741,202509_s_at,0.0327144,0.00109,3.46148315,-0.96403,0.855,TNFAIP2,TNF alpha induced protein 2,7127
742,214211_at,0.0327727,0.00109,3.46044262,-0.96687,0.548,FTH1,ferritin heavy chain 1,2495
744,214033_at,0.0330733,0.00111,3.45628427,-0.9782,0.565,LOC101930322///ABCC6P2///ABCC6P1///ABCC6,multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6 pseudogene 2///ATP binding cassette subfamily C member 6 pseudogene 1///ATP binding cassette subfamily C member 6,101930322///730013///653190///368
747,209441_at,0.033078,0.00111,3.45512689,-0.98135,0.768,RHOBTB2,Rho related BTB domain containing 2,23221
748,220820_at,0.0331366,0.00111,-3.45409324,-0.98416,-1.17,,,
749,204541_at,0.0331597,0.00112,3.45326308,-0.98642,0.533,SEC14L2,SEC14 like lipid binding 2,23541
750,211110_s_at,0.0331597,0.00112,-3.45297349,-0.98721,-0.686,AR,androgen receptor,367
751,204612_at,0.0335495,0.00113,-3.44863878,-0.99901,-0.592,PKIA,"protein kinase (cAMP-dependent, catalytic) inhibitor alpha",5569
752,209496_at,0.0335927,0.00114,-3.44776748,-1.00137,-1.86,RARRES2,retinoic acid receptor responder 2,5919
753,201325_s_at,0.0339999,0.00115,-3.44294209,-1.01449,-0.954,EMP1,epithelial membrane protein 1,2012
754,203780_at,0.0339999,0.00115,3.44286726,-1.01469,0.976,MPZL2,myelin protein zero like 2,10205
755,219782_s_at,0.0342527,0.00116,3.43995583,-1.0226,1.21,ZNF771,zinc finger protein 771,51333
756,205051_s_at,0.0343598,0.00117,-3.43847339,-1.02663,-1.43,KIT,KIT proto-oncogene receptor tyrosine kinase,3815
760,202971_s_at,0.0344491,0.00118,3.43584346,-1.03377,0.72,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2,8445
762,208507_at,0.0344491,0.00118,3.4349724,-1.03613,0.532,OR7C2,olfactory receptor family 7 subfamily C member 2,26658
763,218694_at,0.0347084,0.00119,-3.43203111,-1.04411,-0.54,ARMCX1,"armadillo repeat containing, X-linked 1",51309
769,204730_at,0.0351114,0.00121,-3.42545923,-1.06192,-0.693,RIMS3,regulating synaptic membrane exocytosis 3,9783
770,216442_x_at,0.0351114,0.00121,3.42512687,-1.06282,1.38,FN1,fibronectin 1,2335
771,209835_x_at,0.0351889,0.00122,3.42395628,-1.06599,0.847,CD44,CD44 molecule (Indian blood group),960
776,217081_at,0.0354026,0.00123,-3.4196581,-1.07763,-1.12,OR2H2,olfactory receptor family 2 subfamily H member 2,7932
777,220176_at,0.0354026,0.00124,-3.41934277,-1.07848,-0.544,NUBPL,nucleotide binding protein like,80224
779,203059_s_at,0.0354868,0.00124,-3.41768847,-1.08295,-0.531,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
780,216905_s_at,0.035507,0.00124,3.41703208,-1.08473,0.541,ST14,suppression of tumorigenicity 14,6768
781,219945_at,0.035507,0.00125,-3.41664062,-1.08579,-1.08,DDX25,DEAD-box helicase 25,29118
782,212646_at,0.0355679,0.00125,-3.41563915,-1.0885,-0.525,RFTN1,"raftlin, lipid raft linker 1",23180
783,213075_at,0.0356297,0.00125,-3.41463103,-1.09122,-0.524,OLFML2A,olfactomedin like 2A,169611
784,201324_at,0.0356781,0.00126,-3.41362945,-1.09393,-0.854,EMP1,epithelial membrane protein 1,2012
785,209840_s_at,0.0356781,0.00126,-3.41302821,-1.09555,-1.35,LRRN3,leucine rich repeat neuronal 3,54674
787,220847_x_at,0.0358211,0.00127,-3.41089276,-1.10132,-0.698,ZNF221,zinc finger protein 221,7638
788,221664_s_at,0.0358211,0.00127,3.41070819,-1.10182,0.55,F11R,F11 receptor,50848
789,201280_s_at,0.0358751,0.00127,-3.40977873,-1.10433,-0.554,LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein",101926921///1601
790,208179_x_at,0.0360002,0.00128,3.40787877,-1.10947,0.802,KIR2DL3,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",3804
791,220180_at,0.0360002,0.00128,-3.40776512,-1.10977,-0.723,CCDC68,coiled-coil domain containing 68,80323
795,218266_s_at,0.0363384,0.0013,-3.40283986,-1.12306,-0.997,NCS1,neuronal calcium sensor 1,23413
796,219615_s_at,0.0363384,0.0013,3.40252012,-1.12393,0.58,KCNK5,potassium two pore domain channel subfamily K member 5,8645
797,209897_s_at,0.0363704,0.0013,-3.40180423,-1.12586,-0.928,SLIT2,slit guidance ligand 2,9353
798,200664_s_at,0.0364875,0.00131,-3.39994355,-1.13088,-0.599,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,3337
800,202785_at,0.0364875,0.00131,3.39946627,-1.13216,0.608,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,4701
801,206208_at,0.0365157,0.00131,-3.39878834,-1.13399,-1.8,CA4,carbonic anhydrase 4,762
802,213268_at,0.0365472,0.00132,-3.39808134,-1.1359,-1.15,CAMTA1,calmodulin binding transcription activator 1,23261
803,208218_s_at,0.036614,0.00132,3.39705045,-1.13867,1.11,ACVR1B,activin A receptor type 1B,91
804,221799_at,0.0366994,0.00133,3.39585106,-1.14191,0.563,CHPF2,chondroitin polymerizing factor 2,54480
805,202936_s_at,0.0367088,0.00133,-3.39466495,-1.1451,-0.95,SOX9,SRY-box 9,6662
806,222313_at,0.0367088,0.00133,3.39451458,-1.14551,1.48,,,
809,213109_at,0.0368699,0.00134,3.3922151,-1.1517,0.655,TNIK,TRAF2 and NCK interacting kinase,23043
813,209473_at,0.037554,0.00137,3.38437978,-1.17278,1.05,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
815,207510_at,0.0377465,0.00138,-3.38183404,-1.17962,-0.528,BDKRB1,bradykinin receptor B1,623
817,215248_at,0.0379712,0.00139,3.37901324,-1.1872,0.748,GRB10,growth factor receptor bound protein 10,2887
818,201753_s_at,0.0380082,0.0014,-3.37827383,-1.18919,-0.558,ADD3,adducin 3,120
819,211719_x_at,0.0383255,0.00141,3.37506354,-1.19781,1.39,FN1,fibronectin 1,2335
821,216506_x_at,0.0384833,0.00142,3.37285934,-1.20372,0.75,MLLT10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",8028
823,203779_s_at,0.038497,0.00142,3.37167353,-1.2069,1.49,MPZL2,myelin protein zero like 2,10205
824,216558_x_at,0.038497,0.00143,-3.37151162,-1.20734,-1.42,IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA1,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 1,28396///3507///3502///3501///3500///3495///3493
825,220973_s_at,0.0386081,0.00143,3.37013167,-1.21104,0.991,SHARPIN,SHANK associated RH domain interactor,81858
826,218938_at,0.0386571,0.00144,3.36885549,-1.21446,0.507,FBXL15,F-box and leucine rich repeat protein 15,79176
833,213956_at,0.0388889,0.00146,3.36443805,-1.2263,0.529,CEP350,centrosomal protein 350,9857
836,209173_at,0.0390633,0.00147,3.36110811,-1.23522,2.6,AGR2,"anterior gradient 2, protein disulphide isomerase family member",10551
837,208370_s_at,0.0390633,0.00147,-3.36099142,-1.23553,-0.844,RCAN1,regulator of calcineurin 1,1827
838,212096_s_at,0.0390633,0.00147,3.36058607,-1.23661,0.573,MTUS1,microtubule associated tumor suppressor 1,57509
842,202269_x_at,0.0393869,0.00149,-3.35609822,-1.24862,-1.05,GBP1,guanylate binding protein 1,2633
843,217107_at,0.0393869,0.00149,-3.35575805,-1.24953,-0.665,,,
845,202626_s_at,0.0394263,0.0015,3.35498189,-1.25161,0.71,LYN,"LYN proto-oncogene, Src family tyrosine kinase",4067
847,219742_at,0.0395117,0.00151,3.35296567,-1.257,0.86,PRR7,proline rich 7 (synaptic),80758
848,203888_at,0.0395117,0.00151,-3.35288902,-1.2572,-0.99,THBD,thrombomodulin,7056
849,200632_s_at,0.0395117,0.00151,-3.35265683,-1.25783,-0.616,NDRG1,N-myc downstream regulated 1,10397
851,204922_at,0.0397107,0.00152,3.3501645,-1.26449,1.65,C11orf80,chromosome 11 open reading frame 80,79703
852,37005_at,0.0398773,0.00153,-3.34835231,-1.26933,-0.785,MINOS1-NBL1///NBL1,"MINOS1-NBL1 readthrough///neuroblastoma 1, DAN family BMP antagonist",100532736///4681
855,222075_s_at,0.0400563,0.00154,3.34565015,-1.27654,0.786,OAZ3,ornithine decarboxylase antizyme 3,51686
859,215527_at,0.0402247,0.00155,-3.34265224,-1.28454,-0.656,KHDRBS2,"KH RNA binding domain containing, signal transduction associated 2",202559
860,206201_s_at,0.0402743,0.00156,-3.34184238,-1.2867,-1.49,MEOX2,mesenchyme homeobox 2,4223
861,208961_s_at,0.0403877,0.00156,-3.34049703,-1.29029,-1.4,KLF6,Kruppel like factor 6,1316
863,215714_s_at,0.0404947,0.00157,3.33881621,-1.29477,0.597,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6597
864,215629_s_at,0.0405663,0.00158,3.33762096,-1.29796,0.651,MIR15A///DLEU2L///DLEU2,microRNA 15a///deleted in lymphocytic leukemia 2-like///deleted in lymphocytic leukemia 2 (non-protein coding),406948///79469///8847
865,214032_at,0.0405663,0.00158,-3.33743465,-1.29846,-1.1,ZAP70,zeta chain of T cell receptor associated protein kinase 70,7535
866,203287_at,0.0406169,0.00158,3.33662187,-1.30062,0.505,LAD1,ladinin 1,3898
867,219643_at,0.0407623,0.00159,-3.33502047,-1.30489,-1.95,LRP1B,LDL receptor related protein 1B,53353
868,216897_s_at,0.0408233,0.00159,3.33412355,-1.30728,0.906,FAM76A,family with sequence similarity 76 member A,199870
869,207147_at,0.0408732,0.0016,-3.33306738,-1.31009,-1.04,DLX2,distal-less homeobox 2,1746
875,201668_x_at,0.0415111,0.00163,3.32524546,-1.33091,0.764,MARCKS,myristoylated alanine rich protein kinase C substrate,4082
876,213974_at,0.0415111,0.00164,-3.3245917,-1.33265,-0.662,ADAMTSL3,ADAMTS like 3,57188
878,215842_s_at,0.0415111,0.00164,3.32443764,-1.33305,1.23,ATP11A,ATPase phospholipid transporting 11A,23250
879,216595_at,0.0415111,0.00164,3.32418954,-1.33371,0.551,FAM186A,family with sequence similarity 186 member A,121006
880,215380_s_at,0.0415561,0.00164,3.3231516,-1.33647,0.75,GGCT,gamma-glutamylcyclotransferase,79017
881,209154_at,0.0415561,0.00164,3.3230507,-1.33674,0.507,P2RX5-TAX1BP3///TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3,100533970///30851
884,215199_at,0.0420236,0.00167,-3.31809791,-1.3499,-1.15,CALD1,caldesmon 1,800
886,218332_at,0.0420726,0.00167,-3.31693452,-1.35299,-1.26,BEX1,brain expressed X-linked 1,55859
887,217017_at,0.0420744,0.00168,3.3165374,-1.35404,0.954,OSBPL10,oxysterol binding protein like 10,114884
893,211998_at,0.0427875,0.00172,-3.30831439,-1.37586,-0.518,MIR4738///H3F3B///H3F3A,"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A",100616282///3021///3020
894,212843_at,0.0427875,0.00172,-3.30815121,-1.37629,-1.17,NCAM1,neural cell adhesion molecule 1,4684
897,212106_at,0.0433213,0.00175,3.30279154,-1.39049,0.602,FAF2,Fas associated factor family member 2,23197
902,213955_at,0.043914,0.00178,-3.29588448,-1.40877,-0.663,MYOZ3,myozenin 3,91977
903,200697_at,0.043914,0.00178,-3.29551535,-1.40974,-0.518,HK1,hexokinase 1,3098
904,219101_x_at,0.043914,0.00179,3.29522548,-1.41051,0.948,ABHD8,abhydrolase domain containing 8,79575
906,214735_at,0.0439796,0.00179,-3.29425186,-1.41308,-1.61,IPCEF1,interaction protein for cytohesin exchange factors 1,26034
909,211478_s_at,0.0441962,0.0018,3.29144995,-1.42049,2.01,DPP4,dipeptidyl peptidase 4,1803
911,216718_at,0.0443401,0.00181,-3.28957598,-1.42544,-0.999,LINC00302,long intergenic non-protein coding RNA 302,388699
913,209406_at,0.0443565,0.00182,-3.28871689,-1.42771,-0.577,BAG2,BCL2 associated athanogene 2,9532
915,205236_x_at,0.0443833,0.00182,-3.28776472,-1.43022,-0.843,SOD3,"superoxide dismutase 3, extracellular",6649
918,204719_at,0.0448279,0.00185,-3.28305686,-1.44265,-1.27,ABCA8,ATP binding cassette subfamily A member 8,10351
920,202587_s_at,0.0448279,0.00185,3.28250144,-1.44411,0.726,AK1,adenylate kinase 1,203
923,210070_s_at,0.0448396,0.00186,3.28088621,-1.44837,0.724,CHKB-CPT1B///CPT1B,CHKB-CPT1B readthrough (NMD candidate)///carnitine palmitoyltransferase 1B,386593///1375
924,201069_at,0.0448396,0.00186,-3.28039948,-1.44965,-0.795,MMP2,matrix metallopeptidase 2,4313
925,207144_s_at,0.0448396,0.00187,3.28026163,-1.45002,2.79,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,4435
928,204741_at,0.0451784,0.00188,3.27667995,-1.45946,0.66,BICD1,BICD cargo adaptor 1,636
929,205906_at,0.0451784,0.00189,-3.27651455,-1.45989,-1.2,FOXJ1,forkhead box J1,2302
930,204442_x_at,0.0452694,0.0019,-3.27463137,-1.46485,-0.917,LTBP4,latent transforming growth factor beta binding protein 4,8425
931,213986_s_at,0.0452694,0.0019,3.27460788,-1.46491,0.808,TMEM259,transmembrane protein 259,91304
932,203256_at,0.0452694,0.0019,3.27440472,-1.46545,2.17,CDH3,cadherin 3,1001
933,220294_at,0.0452694,0.0019,3.27407751,-1.46631,0.978,KCNV1,potassium voltage-gated channel modifier subfamily V member 1,27012
936,217897_at,0.0454998,0.00191,-3.27128047,-1.47367,-0.745,FXYD6,FXYD domain containing ion transport regulator 6,53826
938,213299_at,0.0460026,0.00194,3.2668154,-1.48542,1.1,ZBTB7A,zinc finger and BTB domain containing 7A,51341
939,210130_s_at,0.0460026,0.00194,3.2666652,-1.48581,0.651,TM7SF2,transmembrane 7 superfamily member 2,7108
940,204129_at,0.0463913,0.00196,3.26341761,-1.49435,0.533,BCL9,B-cell CLL/lymphoma 9,607
942,210410_s_at,0.0465374,0.00197,3.26153458,-1.4993,1.33,MSH5-SAPCD1///SAPCD1///MSH5,MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1///mutS homolog 5,100532732///401251///4439
